SECY_number,SRM Description,SRM Date,SRM Year,SRM url,Description,SECY Date,SECY Year,SECY url,detailed_type,title,voter,Vote Date,CVR Year,availability,SRM_Business_Days,Vote_Business_Days,Vote_SRM_Business_Days,first_vote,last_vote,Role at CVR,Party Affiliation,Start Date,End Date,Gender,Chair at CVR,Cumulative Days Served,Term Number,Chair at SECY,Chair at SECY Start Date,Chair at SECY End Date,Last Name,Role at SECY,SECY_before_term,Original_Vote_Business_Days,Original_SRM_Business_Days,next_chair,bdays_before_chair_end,responsible_chair,com_count_SECY,com_count_CVR,com_count_SRM,com_count_average,consistency_count,Congress,Presidency,Party,Party_Congress_Diff,Party_Presidency_Diff
SECY-00-0021,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-04-25,2000,https://www.nrc.gov/docs/ML0037/ML003706950.pdf,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-01-27,2000,https://www.nrc.gov/docs/ML0036/ML003676668.html,Proposed Rule,COMR.,DIAZ,2000-02-11,2000,all,62.0,11.0,51.0,True,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1268,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,11.0,62.0,Diaz,827.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0021,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-04-25,2000,https://www.nrc.gov/docs/ML0037/ML003706950.pdf,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-01-27,2000,https://www.nrc.gov/docs/ML0036/ML003676668.html,Proposed Rule,COMR.,DICUS,2000-03-09,2000,all,62.0,29.0,33.0,False,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1367,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,29.0,62.0,Diaz,827.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0021,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-04-25,2000,https://www.nrc.gov/docs/ML0037/ML003706950.pdf,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-01-27,2000,https://www.nrc.gov/docs/ML0036/ML003676668.html,Proposed Rule,COMR.,MCGAFFIGAN,2000-03-10,2000,all,62.0,30.0,32.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1291,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,30.0,62.0,Diaz,827.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0021,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-04-25,2000,https://www.nrc.gov/docs/ML0037/ML003706950.pdf,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-01-27,2000,https://www.nrc.gov/docs/ML0036/ML003676668.html,Proposed Rule,COMR.,MERRIFIELD,2000-03-02,2000,all,62.0,24.0,38.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,497,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,24.0,62.0,Diaz,827.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0021,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-04-25,2000,https://www.nrc.gov/docs/ML0037/ML003706950.pdf,Proposed Rule: Interim Storage for Greater than Class C Waste,2000-01-27,2000,https://www.nrc.gov/docs/ML0036/ML003676668.html,Proposed Rule,CHRM.,MESERVE,2000-03-14,2000,all,62.0,32.0,30.0,False,True,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,138,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,32.0,62.0,Diaz,827.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0022,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-04-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0022srm.pdf,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-Duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-02-01,2000,https://www.nrc.gov/docs/ML9936/ML993630359.pdf,Rulemaking Plan,COMR.,DIAZ,2000-03-27,2000,all,58.0,38.0,20.0,True,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1313,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,38.0,58.0,Diaz,824.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0022,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-04-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0022srm.pdf,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-Duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-02-01,2000,https://www.nrc.gov/docs/ML9936/ML993630359.pdf,Rulemaking Plan,COMR.,DICUS,2000-04-10,2000,all,58.0,48.0,10.0,False,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1399,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,48.0,58.0,Diaz,824.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0022,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-04-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0022srm.pdf,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-Duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-02-01,2000,https://www.nrc.gov/docs/ML9936/ML993630359.pdf,Rulemaking Plan,COMR.,MCGAFFIGAN,2000-04-05,2000,all,58.0,45.0,13.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1317,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,45.0,58.0,Diaz,824.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0022,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-04-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0022srm.pdf,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-Duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-02-01,2000,https://www.nrc.gov/docs/ML9936/ML993630359.pdf,Rulemaking Plan,COMR.,MERRIFIELD,2000-03-30,2000,all,58.0,41.0,17.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,525,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,41.0,58.0,Diaz,824.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0022,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-04-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0022srm.pdf,"Rulemaking Plan, ""Decrease in the Scope of Random Fitness-for-Duty Testing Requirements for Nuclear Power Reactor Licensees,"" for Amendments to 10 CFR Part 26",2000-02-01,2000,https://www.nrc.gov/docs/ML9936/ML993630359.pdf,Rulemaking Plan,CHRM.,MESERVE,2000-04-11,2000,all,58.0,49.0,9.0,False,True,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,166,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,49.0,58.0,Diaz,824.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0023,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-04-26,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0023srm.pdf,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-02-02,2000,https://www.nrc.gov/docs/ML0036/ML003674188.pdf,Rulemaking Plan,COMR.,DIAZ,2000-03-31,2000,all,59.0,41.0,18.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1317,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,41.0,59.0,Diaz,823.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0023,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-04-26,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0023srm.pdf,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-02-02,2000,https://www.nrc.gov/docs/ML0036/ML003674188.pdf,Rulemaking Plan,COMR.,DICUS,2000-04-01,2000,all,59.0,42.0,17.0,False,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1390,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,42.0,59.0,Diaz,823.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0023,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-04-26,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0023srm.pdf,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-02-02,2000,https://www.nrc.gov/docs/ML0036/ML003674188.pdf,Rulemaking Plan,COMR.,MCGAFFIGAN,2000-04-03,2000,all,59.0,42.0,17.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1315,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,42.0,59.0,Diaz,823.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0023,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-04-26,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0023srm.pdf,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-02-02,2000,https://www.nrc.gov/docs/ML0036/ML003674188.pdf,Rulemaking Plan,COMR.,MERRIFIELD,2000-03-27,2000,all,59.0,37.0,22.0,True,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,522,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,37.0,59.0,Diaz,823.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0023,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-04-26,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0023srm.pdf,Rulemaking Plan to Standardize the Process for Allowing a Licensee to Release Part of its Reactor Facility or Site for Unrestricted Use Before Receiving Approval of its License Termination Plan,2000-02-02,2000,https://www.nrc.gov/docs/ML0036/ML003674188.pdf,Rulemaking Plan,CHRM.,MESERVE,2000-04-10,2000,all,59.0,47.0,12.0,False,True,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,165,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,47.0,59.0,Diaz,823.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0034,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0034srm.pdf,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-10,2000,https://www.nrc.gov/docs/ML0036/ML003683482.html,Recommendations,COMR.,DIAZ,2000-02-14,2000,all,9.0,2.0,7.0,True,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1271,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,2.0,9.0,Diaz,817.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0034,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0034srm.pdf,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-10,2000,https://www.nrc.gov/docs/ML0036/ML003683482.html,Recommendations,COMR.,DICUS,2000-02-23,2000,all,9.0,8.0,1.0,False,True,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1352,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,8.0,9.0,Diaz,817.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0034,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0034srm.pdf,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-10,2000,https://www.nrc.gov/docs/ML0036/ML003683482.html,Recommendations,COMR.,MCGAFFIGAN,2000-02-14,2000,all,9.0,2.0,7.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1266,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,2.0,9.0,Diaz,817.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0034,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0034srm.pdf,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-10,2000,https://www.nrc.gov/docs/ML0036/ML003683482.html,Recommendations,COMR.,MERRIFIELD,2000-02-18,2000,all,9.0,6.0,3.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,484,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,6.0,9.0,Diaz,817.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0034,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-24,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0034srm.pdf,Proposed License to Export Low-Enriched Uranium to South Africa for Use as Fuel in the Koeberg Nuclear Power Stations 1 and 2 (Application No. XSNM03097),2000-02-10,2000,https://www.nrc.gov/docs/ML0036/ML003683482.html,Recommendations,CHRM.,MESERVE,2000-02-22,2000,all,9.0,7.0,2.0,False,False,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,117,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,7.0,9.0,Diaz,817.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0035,Public Confidence Survey,2000-03-27,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0035srm.pdf,Public Confidence Survey,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003683426.pdf,Other,COMR.,DIAZ,2000-02-23,2000,all,30.0,7.0,23.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1280,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,7.0,30.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0035,Public Confidence Survey,2000-03-27,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0035srm.pdf,Public Confidence Survey,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003683426.pdf,Other,COMR.,DICUS,2000-02-24,2000,all,30.0,8.0,22.0,False,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1353,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,8.0,30.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0035,Public Confidence Survey,2000-03-27,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0035srm.pdf,Public Confidence Survey,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003683426.pdf,Other,COMR.,MCGAFFIGAN,2000-02-15,2000,all,30.0,2.0,28.0,True,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1267,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,2.0,30.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0035,Public Confidence Survey,2000-03-27,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0035srm.pdf,Public Confidence Survey,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003683426.pdf,Other,COMR.,MERRIFIELD,2000-02-22,2000,all,30.0,6.0,24.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,488,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,6.0,30.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0035,Public Confidence Survey,2000-03-27,2000,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2000/2000-0035srm.pdf,Public Confidence Survey,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003683426.pdf,Other,CHRM.,MESERVE,2000-02-28,2000,all,30.0,10.0,20.0,False,True,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,123,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,10.0,30.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0037,,2000-12-22,0,,Status of Potassium Iodide Activities,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003680540.pdf,Status Report,COMR.,DIAZ,2000-07-12,2000,all,218.0,105.0,113.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1420,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,105.0,218.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0037,,2000-12-22,0,,Status of Potassium Iodide Activities,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003680540.pdf,Status Report,COMR.,DICUS,2000-03-09,2000,all,218.0,18.0,200.0,True,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1367,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,18.0,218.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0037,,2000-12-22,0,,Status of Potassium Iodide Activities,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003680540.pdf,Status Report,COMR.,MCGAFFIGAN,2000-10-17,2000,all,218.0,172.0,46.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1512,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,172.0,218.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0037,,2000-12-22,0,,Status of Potassium Iodide Activities,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003680540.pdf,Status Report,COMR.,MERRIFIELD,2000-11-30,2000,all,218.0,202.0,16.0,False,True,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,770,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,202.0,218.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0037,,2000-12-22,0,,Status of Potassium Iodide Activities,2000-02-11,2000,https://www.nrc.gov/docs/ML0036/ML003680540.pdf,Status Report,CHRM.,MESERVE,2000-11-22,2000,all,218.0,197.0,21.0,False,False,Chair,Democrat,1999-10-29,2003-03-31,Male,Meserve,391,1,Meserve,1999-10-29,2003-03-31,MESERVE,Chair,False,197.0,218.0,Diaz,816.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0040,,2000-12-22,0,,Final Amendments to 10 CFR 50.47; Thereby Granting in Part Two Petitions for Rulemaking (50-63 and 50-63a); Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) for the General Public after a Severe Accident at a Nuclear Power Plant,2000-02-14,2000,https://www.nrc.gov/docs/ML0036/ML003677143.html,Recommendations,COMR.,DIAZ,2000-04-04,2000,all,217.0,35.0,182.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Meserve,1321,1,Meserve,1999-10-29,2003-03-31,DIAZ,Commissioner,False,35.0,217.0,Diaz,815.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-00-0040,,2000-12-22,0,,Final Amendments to 10 CFR 50.47; Thereby Granting in Part Two Petitions for Rulemaking (50-63 and 50-63a); Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) for the General Public after a Severe Accident at a Nuclear Power Plant,2000-02-14,2000,https://www.nrc.gov/docs/ML0036/ML003677143.html,Recommendations,COMR.,DICUS,2000-03-10,2000,all,217.0,18.0,199.0,True,False,Commissioner,Democrat,1999-10-29,2003-06-30,Female,Meserve,1368,4,Meserve,1999-10-29,2003-03-31,DICUS,Commissioner,False,18.0,217.0,Diaz,815.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0040,,2000-12-22,0,,Final Amendments to 10 CFR 50.47; Thereby Granting in Part Two Petitions for Rulemaking (50-63 and 50-63a); Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) for the General Public after a Severe Accident at a Nuclear Power Plant,2000-02-14,2000,https://www.nrc.gov/docs/ML0036/ML003677143.html,Recommendations,COMR.,MCGAFFIGAN,2000-10-17,2000,all,217.0,171.0,46.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Meserve,1512,1,Meserve,1999-10-29,2003-03-31,MCGAFFIGAN,Commissioner,False,171.0,217.0,Diaz,815.0,Meserve,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-00-0040,,2000-12-22,0,,Final Amendments to 10 CFR 50.47; Thereby Granting in Part Two Petitions for Rulemaking (50-63 and 50-63a); Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) for the General Public after a Severe Accident at a Nuclear Power Plant,2000-02-14,2000,https://www.nrc.gov/docs/ML0036/ML003677143.html,Recommendations,COMR.,MERRIFIELD,2000-11-28,2000,all,217.0,199.0,18.0,False,True,Commissioner,Republican,1998-10-23,2002-06-30,Male,Meserve,768,1,Meserve,1999-10-29,2003-03-31,MERRIFIELD,Commissioner,False,199.0,217.0,Diaz,815.0,Meserve,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
